mint,slot,status,origin,fee_payer,signature,solscan_url
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,FBMd3xRhPCpeCLJ4YbNJ2n84VEUnbjrNnNyBXEZhV4CB,5qRUZfeMNhtHWSvRRE8AQPA2zxuaRSH2mRK6bNGWcM4MR7Ujwd6Rpt7xBKpc2sVXyPJjk9ouKuNGhbTQwDvCP4Qc,https://solscan.io/tx/5qRUZfeMNhtHWSvRRE8AQPA2zxuaRSH2mRK6bNGWcM4MR7Ujwd6Rpt7xBKpc2sVXyPJjk9ouKuNGhbTQwDvCP4Qc
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,FAmpYcu7fM3yrm7VjVzQNLQBCeXQF94GBLU5AjAnemRc,4Nz62swR9Duw9jGQXdxdcyGihQeHAo9WmMTwriLrCR3MjPvej7kxQ5YRpiiSsKgyrZi81b3PmJWscDC1gLn7gfbc,https://solscan.io/tx/4Nz62swR9Duw9jGQXdxdcyGihQeHAo9WmMTwriLrCR3MjPvej7kxQ5YRpiiSsKgyrZi81b3PmJWscDC1gLn7gfbc
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,DAAVhv9YEpARrqz2Nabo76DYpjzkYh6mZ1sr5t8iqLBh,51MX7LfY72ZfYpGHhyZqq7rGfxvWDtnX2SUZgaQdzGY4eho8YLjpmp84252qgtpRFkXDtbkPP4mD45Dnkj6x5PK,https://solscan.io/tx/51MX7LfY72ZfYpGHhyZqq7rGfxvWDtnX2SUZgaQdzGY4eho8YLjpmp84252qgtpRFkXDtbkPP4mD45Dnkj6x5PK
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,4kbSSCeLKibmYkFdJsggQmcCmJbppVQehmaPyq77PTbgCaoDf5xnZim51umzowG8afz8iZfPLdV92RzugDbrsyaC,https://solscan.io/tx/4kbSSCeLKibmYkFdJsggQmcCmJbppVQehmaPyq77PTbgCaoDf5xnZim51umzowG8afz8iZfPLdV92RzugDbrsyaC
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,FX2PPkAMdAW3pcj2oMSnEM8bwaHyYWbG9tsg1uUnyELuAgPnNgiwHdh7HSbrrdJ6CS74CfVDivQMYbZjJeBWQKj,https://solscan.io/tx/FX2PPkAMdAW3pcj2oMSnEM8bwaHyYWbG9tsg1uUnyELuAgPnNgiwHdh7HSbrrdJ6CS74CfVDivQMYbZjJeBWQKj
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,3j66VJ3s3hSgd8UMfBr7ce65cWX8DnkRQRrCHxKG4E8xe1an8ZDjGcN8oSjfm8EJKbyvL8gaBYoJ39UAHgbSTLSR,https://solscan.io/tx/3j66VJ3s3hSgd8UMfBr7ce65cWX8DnkRQRrCHxKG4E8xe1an8ZDjGcN8oSjfm8EJKbyvL8gaBYoJ39UAHgbSTLSR
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948226,OK,OURS,7WyH29mGCG73x9cnKx98PEojPboebCr9vapWTgCDFcgV,5va7tywo74i8qCaj4T5dpZtJSCVqGJhKz9TR66j1gsdgkUYmGRMjAGjZqWDCJDtehz7N6ugYrXSxZFW6Q8BMVvGL,https://solscan.io/tx/5va7tywo74i8qCaj4T5dpZtJSCVqGJhKz9TR66j1gsdgkUYmGRMjAGjZqWDCJDtehz7N6ugYrXSxZFW6Q8BMVvGL
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948021,OK,OURS,AMiHje6UhFLdpdYMCTkXLqk6UDqqr8Xwf8jcCTzKryU7,CGNiGuTkf4kfQuSKRECrpGNRQvnKuHW5mZ5rV5u7ETY8rd9WJh6niDv224veDeNBsAg1fPKXN8omuPd5ugLDkLy,https://solscan.io/tx/CGNiGuTkf4kfQuSKRECrpGNRQvnKuHW5mZ5rV5u7ETY8rd9WJh6niDv224veDeNBsAg1fPKXN8omuPd5ugLDkLy
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948021,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,Mq1JMvDRFwPTPzRoB7NK8mNvGretGdWPCoNucAJKNm1JkSokqayj9hQd6qeD9Pc7cDr3CYLQDZF1yUxJzEBGFYu,https://solscan.io/tx/Mq1JMvDRFwPTPzRoB7NK8mNvGretGdWPCoNucAJKNm1JkSokqayj9hQd6qeD9Pc7cDr3CYLQDZF1yUxJzEBGFYu
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948019,OK,OURS,DyxxtYfGPbTaYbfx68Km4e5PqiV8sVwsHjWhAyszAakp,229kbkMD3FXNoQM5eoKdHRZkC5xs9Vrs62D7FimsKJH5yDigZwtmbMordHS3NbRuZk7ieHoT7aP53QErKbPV1MAq,https://solscan.io/tx/229kbkMD3FXNoQM5eoKdHRZkC5xs9Vrs62D7FimsKJH5yDigZwtmbMordHS3NbRuZk7ieHoT7aP53QErKbPV1MAq
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948019,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,iATT4N8JKNEnMjooQZYwdpffeJBXRyPBjqnkmsJUAUWsRYpwaCi2NzyfhdoeMJPqMFYJ1zTRyUgekuyZ8n4Cy2g,https://solscan.io/tx/iATT4N8JKNEnMjooQZYwdpffeJBXRyPBjqnkmsJUAUWsRYpwaCi2NzyfhdoeMJPqMFYJ1zTRyUgekuyZ8n4Cy2g
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948017,OK,OURS,GTTtHmh553e6cDwzaTK7CNuFGiJVErjN1RfS2WtghdDm,4d4KjytZmtJPZMPvD7ixUakpWqeE37dDo3gN2Jxiq8koEtHnJL2y8avBygGi1MzD7kh6sV1jx5mzWwAdWLnXWdAe,https://solscan.io/tx/4d4KjytZmtJPZMPvD7ixUakpWqeE37dDo3gN2Jxiq8koEtHnJL2y8avBygGi1MzD7kh6sV1jx5mzWwAdWLnXWdAe
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948017,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,WycrgH56H6tCdJvqxxWschJg9SpnM7MQL6aCXsEgav27VXrAN5ethCY4APLoWUusFbU2EtXPxTuHniCMQzivjXP,https://solscan.io/tx/WycrgH56H6tCdJvqxxWschJg9SpnM7MQL6aCXsEgav27VXrAN5ethCY4APLoWUusFbU2EtXPxTuHniCMQzivjXP
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948015,OK,OURS,DCdWDAZ6TSd1FgKWRBsivgBfL8uXXhm5f2AkpFQgoHn1,4B2Z53Adt13HrL76AxSKiqQRfwbS4WcWtV3yifDgDY1o1fd5W3qoSCFW9XBwXMSCAvDe3MyJvi7amYW9nKDiSsJf,https://solscan.io/tx/4B2Z53Adt13HrL76AxSKiqQRfwbS4WcWtV3yifDgDY1o1fd5W3qoSCFW9XBwXMSCAvDe3MyJvi7amYW9nKDiSsJf
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948015,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,5dcqcG3bc4e9E4KbWHWSXwbvvNwepv5JFL1SzZqvH55xmfrJBtN8dPVEJDK9LuVd2A2738jUrGeUbJLM2L1hQs3n,https://solscan.io/tx/5dcqcG3bc4e9E4KbWHWSXwbvvNwepv5JFL1SzZqvH55xmfrJBtN8dPVEJDK9LuVd2A2738jUrGeUbJLM2L1hQs3n
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948013,OK,OURS,2vU5eCq5RUi5ezLU9SA4EGXSAwbVS778q9Ua48ZMLgT8,2mnc1z5xtiSSx1svVyWSmRkVxAJQt6m9bkmvucKZm8B3qWFweygzK5JkzTbumdb187sEWsgHnmxtyTn7xUput8Ym,https://solscan.io/tx/2mnc1z5xtiSSx1svVyWSmRkVxAJQt6m9bkmvucKZm8B3qWFweygzK5JkzTbumdb187sEWsgHnmxtyTn7xUput8Ym
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948013,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,3M2ASXdybrJaatmiV2y5fxeHFghEZUkNJ4zPYLzvAubXJt3kG5eUKEDZE4ECsvor8Gd4QcbCna1cursenFbGmyTy,https://solscan.io/tx/3M2ASXdybrJaatmiV2y5fxeHFghEZUkNJ4zPYLzvAubXJt3kG5eUKEDZE4ECsvor8Gd4QcbCna1cursenFbGmyTy
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948011,OK,OURS,8G7NyxjwC9AHWahTGXkTd5xNdLu7BMGLytFTQNSaWLoB,2XKi8HFEb9wt8r8d4E27Q2MBixZtNWF6L6ewv7EHD84Gbvrt9zCyCkY6DxGdJJy6sQYBsh4fQbtnDbDPAN9GBNg5,https://solscan.io/tx/2XKi8HFEb9wt8r8d4E27Q2MBixZtNWF6L6ewv7EHD84Gbvrt9zCyCkY6DxGdJJy6sQYBsh4fQbtnDbDPAN9GBNg5
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948011,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,GghkysyrP3UdcTDiPb8cGy7fWjr2acxqEaqZ8x9q5mVNY81LiTN2H6JLjvgYxvvvVAkcVspjWLjX36nR2SEZit3,https://solscan.io/tx/GghkysyrP3UdcTDiPb8cGy7fWjr2acxqEaqZ8x9q5mVNY81LiTN2H6JLjvgYxvvvVAkcVspjWLjX36nR2SEZit3
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948009,OK,OURS,Hp3H49bGhxmMymrAFDbE5cP9roQvjw751ZXo4SBzeYRU,3yp45JZ74gc9xiwY89jM1wR7ysTtQqLJ3TXQNtqg9eZLoH6KNxXWNuLoWpfNy97SxrkqYefQLtPCBD9TanYHYSVm,https://solscan.io/tx/3yp45JZ74gc9xiwY89jM1wR7ysTtQqLJ3TXQNtqg9eZLoH6KNxXWNuLoWpfNy97SxrkqYefQLtPCBD9TanYHYSVm
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948009,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,2pBhXN4xh38uUxNMkPnehT4q59P9hBLUbnkj6C48pPBgKg3eKUMPmBkCxYjVJEW5uNGgYgmrBTS3HDCVV4CcsfJz,https://solscan.io/tx/2pBhXN4xh38uUxNMkPnehT4q59P9hBLUbnkj6C48pPBgKg3eKUMPmBkCxYjVJEW5uNGgYgmrBTS3HDCVV4CcsfJz
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948007,OK,OURS,EVGjLfonnDgzAHKLxBq5jFs9Gv9yZFZEt9ihkdkhs2tJ,3N8C28PzFrpqs3M5Dp4HekDid2UVeTr1H6dYQRpb4UogdKmDr39TheWvorUng9XseRHfmZr8KQCP9EbGXEuyjEA,https://solscan.io/tx/3N8C28PzFrpqs3M5Dp4HekDid2UVeTr1H6dYQRpb4UogdKmDr39TheWvorUng9XseRHfmZr8KQCP9EbGXEuyjEA
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948007,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,TMxpnz3uRoRcRnjDojZUc9bk5vPJS6cVtQxBaMzuS3ywVwq3rRUaxccFXQFJNgXJEkrr4jhDwf19KwtSxGgYjKb,https://solscan.io/tx/TMxpnz3uRoRcRnjDojZUc9bk5vPJS6cVtQxBaMzuS3ywVwq3rRUaxccFXQFJNgXJEkrr4jhDwf19KwtSxGgYjKb
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948005,OK,OURS,CCFeDkPaVa6JfDf6PewvvaT7QFybcicVhiR4ioZfchnv,3cmVA96wksDQqmFpkqWE75sQnJNv9qAQYn8raUtyWAT2Ebw5vQpj5348BZCMVTf6ayo9FGuLqk4nZmcBz5GQKVE9,https://solscan.io/tx/3cmVA96wksDQqmFpkqWE75sQnJNv9qAQYn8raUtyWAT2Ebw5vQpj5348BZCMVTf6ayo9FGuLqk4nZmcBz5GQKVE9
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948005,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,W34a1r1meX8Q7hZGP51E34zxSv3WmzVWpxnYB5Yw6QoCs7FwYj3aCQPUhLTmcNRQLHjAYQDSWJT99hqULQFVYSb,https://solscan.io/tx/W34a1r1meX8Q7hZGP51E34zxSv3WmzVWpxnYB5Yw6QoCs7FwYj3aCQPUhLTmcNRQLHjAYQDSWJT99hqULQFVYSb
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948003,OK,OURS,AuKCjURRdBijndFRABhsbwV36FHbLXBMducUvQFeKL1q,jvdz4uMJUyNLceYWHWSdLc15LPJA2CiSLfBuyvRay8ub2z29sxXZuYnzcwk9TsFb2mE3sMP5d7o94NS7fkDqqCi,https://solscan.io/tx/jvdz4uMJUyNLceYWHWSdLc15LPJA2CiSLfBuyvRay8ub2z29sxXZuYnzcwk9TsFb2mE3sMP5d7o94NS7fkDqqCi
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948003,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,3G2GnNSNzGMnGi7yqPCQ2mL3LvA1by82qdgtwt5Aaz4RdDsXVNkYTvvTjvuH7ATLv9k4DXBwhWzRm1wTcMQkM1V7,https://solscan.io/tx/3G2GnNSNzGMnGi7yqPCQ2mL3LvA1by82qdgtwt5Aaz4RdDsXVNkYTvvTjvuH7ATLv9k4DXBwhWzRm1wTcMQkM1V7
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948001,OK,OURS,5dkg51rmXyBh9zL3HXCCzQtNJQHVhEsc5SnzzmpK6FKH,5bCThUV4o9yt8bQwgM8o3jxUbiQR3iHSQNY3iLY3b5caJcK5FZ9nj2aXrX4XwCbY5iSwm3ys4kqxAVE4efuEYRsk,https://solscan.io/tx/5bCThUV4o9yt8bQwgM8o3jxUbiQR3iHSQNY3iLY3b5caJcK5FZ9nj2aXrX4XwCbY5iSwm3ys4kqxAVE4efuEYRsk
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417948001,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,RKhddwkgptdEqKMBWHtsLteGictqdxUTN7xTSHmKyorP9Vd1GGmhQRrfZJkKeusvi7qxTJuvoqE2LLFKGkz3qbD,https://solscan.io/tx/RKhddwkgptdEqKMBWHtsLteGictqdxUTN7xTSHmKyorP9Vd1GGmhQRrfZJkKeusvi7qxTJuvoqE2LLFKGkz3qbD
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947999,OK,OURS,AbFzvCRjVGdAJq6bNXZbAK4Zv54yAyvSxGp1CjLqaD8M,2Pqz3M7oDw1dKijKpUe8ypXMGaW38W6DRh2rE1wwtj6YEJ52Zm8sKScj17AgQ9YMLNwfkk1M2tUFDZiXj9aCWSfC,https://solscan.io/tx/2Pqz3M7oDw1dKijKpUe8ypXMGaW38W6DRh2rE1wwtj6YEJ52Zm8sKScj17AgQ9YMLNwfkk1M2tUFDZiXj9aCWSfC
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947999,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,3khBmKAY7goz2xeEeSi896nXbMjZwb5W1hVQAZQ9rMF8dvjbBvhLswCaw4tWhcfgpdSFbvzgZMbvgSgTYdbmqp7Q,https://solscan.io/tx/3khBmKAY7goz2xeEeSi896nXbMjZwb5W1hVQAZQ9rMF8dvjbBvhLswCaw4tWhcfgpdSFbvzgZMbvgSgTYdbmqp7Q
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947997,OK,OURS,Dw8Q3gsj3Rft5HGCjBUnowhi5pNUfp1T99oakLL5Nki6,5VYg7n2Pigw5M8VZZCAM6mnnfWiKiLe4d8WArQjjCVa2NLDqaN1UYBuzBCY4BAfVLAE9q9jZTQi3k54fBt8GAQ2T,https://solscan.io/tx/5VYg7n2Pigw5M8VZZCAM6mnnfWiKiLe4d8WArQjjCVa2NLDqaN1UYBuzBCY4BAfVLAE9q9jZTQi3k54fBt8GAQ2T
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947997,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,24XsWJPqYs2BF6rLYrrqLcDxJeWtyT2dKhuKZqnUdBYUirLMiP7DJtx6D1AC7eiJvwux1EazkDfnq3936KPq4tGy,https://solscan.io/tx/24XsWJPqYs2BF6rLYrrqLcDxJeWtyT2dKhuKZqnUdBYUirLMiP7DJtx6D1AC7eiJvwux1EazkDfnq3936KPq4tGy
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947995,OK,OURS,CVNSHudaJUeigPpkHABnDXTieTuUJK3rf6zXbhipB3Jb,tW4unhWgEhXt99uYtUp2Y61TD18SLhMVMUQMqGSgHcnK2cYcWqZ3wLHxSA89EzAh9k7ydsDYkm92psVWPFzQxe7,https://solscan.io/tx/tW4unhWgEhXt99uYtUp2Y61TD18SLhMVMUQMqGSgHcnK2cYcWqZ3wLHxSA89EzAh9k7ydsDYkm92psVWPFzQxe7
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947995,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,2hAPn6WbHhc14fjezkfSH7r4oJd33XVH3o9CUHLyuhjBusytuXUCHLykXVaRwajYNrf7kJirw9XT3yADy5Npq6u3,https://solscan.io/tx/2hAPn6WbHhc14fjezkfSH7r4oJd33XVH3o9CUHLyuhjBusytuXUCHLykXVaRwajYNrf7kJirw9XT3yADy5Npq6u3
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947992,OK,OURS,694BUyv2eG6oa2ksujwokvsjCnmRdH284PjCkyuX55oE,51GxqYsZ7GqbQpB5VsK9u14WszosG3JzSZwpVo7jg7E5aFUaGcovoMLRzBq9CrwHS7kiKjE1piM85SGRc7tNFSKE,https://solscan.io/tx/51GxqYsZ7GqbQpB5VsK9u14WszosG3JzSZwpVo7jg7E5aFUaGcovoMLRzBq9CrwHS7kiKjE1piM85SGRc7tNFSKE
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947992,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,4646jNGcoLJ2TPTbcsZAT5rzJKQNDvzTXDibcg6trP63URLJwHqyic6cburw7jpe7FczRR56rpFzGyAKdTg91PCN,https://solscan.io/tx/4646jNGcoLJ2TPTbcsZAT5rzJKQNDvzTXDibcg6trP63URLJwHqyic6cburw7jpe7FczRR56rpFzGyAKdTg91PCN
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947989,OK,OURS,FAmpYcu7fM3yrm7VjVzQNLQBCeXQF94GBLU5AjAnemRc,4XoNWRS4xEyrH1boxSzbas8mLohS6tY7Z2r24ALiPUv4GfHgCJBg9WpyXihGR3wa8EsTU7k6zur1r32TBh971b9G,https://solscan.io/tx/4XoNWRS4xEyrH1boxSzbas8mLohS6tY7Z2r24ALiPUv4GfHgCJBg9WpyXihGR3wa8EsTU7k6zur1r32TBh971b9G
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947989,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,DkiLkv2n6JaboCkb7BFPmvWBF2bTdTfACeJ2PV65vPLkKvHUzEz1Jm5TST8HPB5Knmo3L2f2VZHir6zmE6jnFET,https://solscan.io/tx/DkiLkv2n6JaboCkb7BFPmvWBF2bTdTfACeJ2PV65vPLkKvHUzEz1Jm5TST8HPB5Knmo3L2f2VZHir6zmE6jnFET
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947987,OK,OURS,CZjFt2U6J2QyZVRsYqcMeWjLWN92DATMzeAf1rE1FUPa,5t9DLtD9iZpmXy6AEBiJyuDVUq2v1E4NAgyNibHnxaMxikxHEiqWBpyHUHNjRZH5i5h7vTRQ55YGSyy8UgFhaWdk,https://solscan.io/tx/5t9DLtD9iZpmXy6AEBiJyuDVUq2v1E4NAgyNibHnxaMxikxHEiqWBpyHUHNjRZH5i5h7vTRQ55YGSyy8UgFhaWdk
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947987,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,SXrxgxWNrSmJAN7GEYSzzWkwKTQMKKJrkJtVJdWZFeN8XfnBPQtWJ7kNgDytp4Ft9LQuLBmtGgA3268giSF5egQ,https://solscan.io/tx/SXrxgxWNrSmJAN7GEYSzzWkwKTQMKKJrkJtVJdWZFeN8XfnBPQtWJ7kNgDytp4Ft9LQuLBmtGgA3268giSF5egQ
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947985,OK,OURS,DxYsb32mCGn9MPnTB565oPXUztquz3i4sw3RHxd5rww9,4fuvg6zvvorAwgaxsUTScx5Wotni9UTdfdwXFnPbWVV8iognKmjKV6kdRBtvfAvHKp5eg3a97MUYtUPSUhtqHdAA,https://solscan.io/tx/4fuvg6zvvorAwgaxsUTScx5Wotni9UTdfdwXFnPbWVV8iognKmjKV6kdRBtvfAvHKp5eg3a97MUYtUPSUhtqHdAA
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947985,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,Nr9FxygTeXxeJaP9NMSNecaN8UDPhRyhGECtZruYbm6AcWsVvrpuc6cqQgFXeWoxMpw3xjdBhJvhpmjNng7M5J3,https://solscan.io/tx/Nr9FxygTeXxeJaP9NMSNecaN8UDPhRyhGECtZruYbm6AcWsVvrpuc6cqQgFXeWoxMpw3xjdBhJvhpmjNng7M5J3
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947983,OK,OURS,4t1PqdfNgHKfU3tmV2QZQPcQsHGo32wDEtKdJZe9k8C9,4xLCiG6EpghqRcFfHmFQvJDBXr1fTWZ1TSCAbkc5wHsWZE2d3Js2UJ7Lhomg6f6BmaMz6f7CWETF57GkKCakNzMc,https://solscan.io/tx/4xLCiG6EpghqRcFfHmFQvJDBXr1fTWZ1TSCAbkc5wHsWZE2d3Js2UJ7Lhomg6f6BmaMz6f7CWETF57GkKCakNzMc
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947983,OK,OURS,DFDJ6ffRbLTSUd6ys2WxDhXkd79HmvYfwxQMfgtJFPn,5xNWR3B5eMquGnEFDhs92BP6uocVxN8jFWYmYcWupbJxAdRwx174mGeB9nvKsNueZJWY27HWjsWy3hoUWTGA5Hhe,https://solscan.io/tx/5xNWR3B5eMquGnEFDhs92BP6uocVxN8jFWYmYcWupbJxAdRwx174mGeB9nvKsNueZJWY27HWjsWy3hoUWTGA5Hhe
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947980,OK,OURS,FBMd3xRhPCpeCLJ4YbNJ2n84VEUnbjrNnNyBXEZhV4CB,33pRypFRtyofZzF8yRtL9JQbJB7AUB4igGkMhbb21wT1bQfsoAuvbdKmxpJqc3KMkWAgfDAF3Kry11MeQMpopMK5,https://solscan.io/tx/33pRypFRtyofZzF8yRtL9JQbJB7AUB4igGkMhbb21wT1bQfsoAuvbdKmxpJqc3KMkWAgfDAF3Kry11MeQMpopMK5
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947980,OK,OURS,3LEAt4YWiKZKnq3wCSgRC2vgbtCeERb5uhtfzoTvnWY8,458u6Xb8WkSSinhzPUQboo33yyqPNYUgAG27o9Rst1VTnBLED7ZiXcyXTcfUChCTv97uuu1ih1pnB6yMGos57pky,https://solscan.io/tx/458u6Xb8WkSSinhzPUQboo33yyqPNYUgAG27o9Rst1VTnBLED7ZiXcyXTcfUChCTv97uuu1ih1pnB6yMGos57pky
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947978,OK,OURS,Gbn3mHE1hJob5SogxmWv8XApwGcoiknhGHSXzpyCPqPa,3Q3wErwbMRGTH9Ve4f2wC2p2accoSdqxppW3MEND6FkSqwizdXLVzKwx4uhzPBLaNZp7xrkrcQs8sYU8oXz2tCFd,https://solscan.io/tx/3Q3wErwbMRGTH9Ve4f2wC2p2accoSdqxppW3MEND6FkSqwizdXLVzKwx4uhzPBLaNZp7xrkrcQs8sYU8oXz2tCFd
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947978,OK,OURS,HCfD4PZkUfQt6sQtJP5tDXqixGHyxjkwkhhwtsPUunVs,4B5pKW6dUG48rkmBffRfpEuf39k1BJ4QDZ3ZsRsHaW77NxpXaaJhqdmTLR8EGFeTNdHGZjqoje64KFRBPKKemKt8,https://solscan.io/tx/4B5pKW6dUG48rkmBffRfpEuf39k1BJ4QDZ3ZsRsHaW77NxpXaaJhqdmTLR8EGFeTNdHGZjqoje64KFRBPKKemKt8
AW2ZmQD82s3cE3fpAFNycPq8xNSVLd3z23p3zWqCvMif,417947975,OK,OURS,83bS7wZYR76ocsJJ5pWXsWBwobj45XqcEfJNPdegSkY7,64NZjX7tCE4KFuoH83WdGKYDwubkJUyYtr5Q6pJncbepgjVA2qk6csn8hfHbwYQGsaGUX3bfe6QuBNfJnWaxgoMX,https://solscan.io/tx/64NZjX7tCE4KFuoH83WdGKYDwubkJUyYtr5Q6pJncbepgjVA2qk6csn8hfHbwYQGsaGUX3bfe6QuBNfJnWaxgoMX
